                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r25.12.1"                               "gfortran"                                 "13.3.0"                  "aarch64-macos-25.12.1"                                 "CRMATH"                               "20260128"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                       log_power_nuc_burn                           power_nuc_burn                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                     Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     325                                     1115                  1.0764762113757858E+007                  3.0369267341925026E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  2.3039889977060937E+000                  1.5324477297981248E-001                  7.8138943926386872E-008                  3.8358719894082127E-001                  3.4898775861608761E-001                  1.5324477297981248E-001                  7.8138943926386872E-008                  3.8358719894082127E-001                  3.4898775861608761E-001                  4.5772650495722633E+000                  3.7780269325975445E+004                  4.5772650495722633E+000                 -1.7957213264242124E+001                 -1.1138109839567303E+001                  4.5772650495722633E+000                  3.7780269325975445E+004                  8.5707482755494224E-001                  4.5771823248246193E+000                 -1.7957213264242124E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4189476640548261E+033                  1.0735441293901863E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0917069007324205E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4191498423133488E+000                  4.6268188275029543E+000                  9.9776288998927609E-001                  3.6186331063802619E+000                  0.0000000000000000E+000                  1.6900246752923131E+001                  1.2730631146122222E+000                  7.7175446497027025E+000                  1.3380153184652068E+000                  5.0040078083484940E-001                  4.0489957954397005E+000                  8.0156166969838844E-004                  9.7981372141320466E-001                  2.5568517529068487E-004                  2.0333206793220562E-004                  3.4468833607861314E-003                  9.3805276451495376E-003                  7.5797898780496125E+000                  7.1214432784780408E+000                                        0                                        5 
                                     330                                     1152                  1.0770696739764659E+007                  2.9045591872635832E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  1.7299582661566750E+000                  1.1473092003544016E-001                  7.8138944203942629E-008                  3.9362948983824309E-001                  3.4898774535066662E-001                  1.1473092003544016E-001                  7.8138944203942629E-008                  3.9362948983824309E-001                  3.4898774535066662E-001                  4.5389408177216266E+000                  3.4589223910690780E+004                  4.5389408177216266E+000                 -1.6256809839901749E+001                 -9.8999999999999986E+001                  4.5389408177216266E+000                  3.4589223910690780E+004                  1.0935352860370888E+000                  4.5387850574637900E+000                 -1.6256809839901749E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4272909891275261E+033                  1.1453615869989923E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0917069007324236E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4277964873755939E+000                  4.6388624084909527E+000                  9.8649139035878586E-001                  3.6411761056412426E+000                  0.0000000000000000E+000                  1.7076611796165992E+001                  1.4231839572781966E+000                  7.7536531855004505E+000                  1.3395828145951567E+000                  5.0005061486386149E-001                  4.0576107393405145E+000                  1.0122972772273987E-004                  9.8051758410682155E-001                  2.7625414493475964E-004                  2.0251134766829349E-004                  3.4468833607861314E-003                  9.3805276451495376E-003                  7.5776362282381946E+000                  7.1236082748479124E+000                                        0                                        5 
                                     335                                     1198                  1.0772855454267859E+007                  2.4200091222233011E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  6.3680610540003157E-001                  4.2390793516891845E-002                  7.8138943815364570E-008                  4.5162174684778372E-001                  4.2868592535609651E-001                  4.2390793516891845E-002                  7.8138943815364570E-008                  4.5162174684778372E-001                  4.2868592535609651E-001                  4.5713708629837493E+000                  3.7270984357692651E+004                  4.5713708629837493E+000                 -1.5139228021056917E+001                 -9.8999999999999986E+001                  4.5713708629837493E+000                  3.7270984357692651E+004                  1.7872444947991326E+000                  4.5706563417247947E+000                 -1.5139228021056917E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2394881885488613E+033                  1.1981775161145956E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0885851122789667E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4287102914519680E+000                  4.6421713896537469E+000                  9.8631827278743411E-001                  3.6415223407839461E+000                  0.0000000000000000E+000                  1.7224108408465330E+001                  1.5606058750865068E+000                  7.7774039299284103E+000                  1.3398023130839924E+000                  5.0000153580110962E-001                  4.0588165979415374E+000                  3.0716022191568676E-006                  9.8061733873187262E-001                  2.8572458671512511E-004                  2.0236660699481489E-004                  3.4468833607861314E-003                  9.3805276451495376E-003                  7.5768985067623440E+000                  7.1243523117965166E+000                                        0                                        5 
                                     340                                     1169                  1.0773969532937001E+007                  2.4637328343500626E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  4.9105459876693819E-001                  3.4749971160368665E-001                  2.9156415398824492E-001                  2.1445552730425477E-001                  4.9105459876693819E-001                  3.4749971160368665E-001                  2.9156415398824492E-001                  2.1445552730425477E-001                  4.5935764783579325E+000                  3.9226221681407478E+004                  4.5935764783579325E+000                 -1.4682588932023593E+001                 -9.8999999999999986E+001                  4.5935764783579325E+000                  3.9226221681407478E+004                  2.1046119727301100E+000                  4.5921654845380058E+000                 -1.4682588932023593E+001                  4.9457544959194696E+032                  2.1894584634730131E+033                  9.6216693818850218E+033                  1.2183391612375668E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0885851122789685E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4267255658158584E+000                  4.6430218971736039E+000                  9.9071297781958123E-001                  3.6327329307196519E+000                  0.0000000000000000E+000                  1.7305633966894408E+001                  1.6433106502197039E+000                  7.7864455839223750E+000                  1.3398091355518265E+000                  5.0000000187464133E-001                  4.0588539402652462E+000                  3.7492826866239784E-009                  9.8062054325084536E-001                  2.8654040652765605E-004                  2.0236103845435301E-004                  3.4468833607861314E-003                  9.3805276451495376E-003                  7.5764493215929747E+000                  7.1248046126923334E+000                                        0                                        5 
                                     345                                     1208                  1.0776567181546312E+007                  2.8596390645881868E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  4.4175877689974985E-001                  3.4447708133753102E-001                  2.6931114294417968E-001                  2.1442787225961021E-001                  4.4175877689974985E-001                  3.4447708133753102E-001                  2.6931114294417968E-001                  2.1442787225961021E-001                  4.6597600819633653E+000                  4.5683574934608441E+004                  4.6597600819633653E+000                 -1.3736362619597298E+001                 -1.0293011799553046E+001                  4.6597600819633653E+000                  4.5683574934608441E+004                  1.7948622081271104E+000                  4.6591669067552415E+000                 -1.3736362619597298E+001                  1.7592695702743511E+033                  2.6837288056287136E+033                  9.5428764441302119E+033                  1.1995341249266646E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1041940545462294E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4200336374114153E+000                  4.6506236657556732E+000                  1.0078977189195037E+000                  3.5983634485198066E+000                  0.0000000000000000E+000                  1.7475155575105436E+001                  1.8125171558058248E+000                  7.8046667258782172E+000                  1.3398091438359578E+000                  5.0000000000000211E-001                  4.0588539854089021E+000                  0.0000000000000000E+000                  9.8062054728698800E-001                  2.8654212151816227E-004                  2.0236103026341701E-004                  3.4468833607861314E-003                  9.3805276451495376E-003                  7.5752907684687933E+000                  7.1259691877832481E+000                                        0                                        5 
                                     350                                     1267                  1.0781437903378922E+007                  3.0410347550982211E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.8900406714985664E-001                  2.1442742996720743E-001                  4.8408578046049550E-001                  4.6995552459160700E-001                  3.8900406714985664E-001                  2.1442742996720743E-001                  4.8408578046049550E-001                  4.6995552459160700E-001                  4.6880966142600737E+000                  4.8763695900162551E+004                  4.6880966142600684E+000                 -1.1787962012265087E+001                 -9.1838673301279776E+000                  4.6880966142600737E+000                  4.8763695900162551E+004                  1.5771911417001647E+000                  4.6877600661919638E+000                 -1.1787962012265087E+001                  2.6161372975399434E+033                  3.4625578648916450E+033                  9.0411495572600647E+033                  1.1225754347674014E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1400946217609023E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3999001330439347E+000                  4.6547027350433003E+000                  1.0502042622982777E+000                  3.5137503617622587E+000                  0.0000000000000000E+000                  1.7769661981655272E+001                  2.0829266989444402E+000                  7.8462802553748690E+000                  1.3398091438359618E+000                  5.0000000000000000E-001                  4.0588539854089047E+000                  3.1595898515670381E-044                  9.8062054728698334E-001                  2.8654212151633105E-004                  2.0236103026586520E-004                  3.4468833607861314E-003                  9.3805276451495376E-003                  7.5729590128475319E+000                  7.1283107485463022E+000                                        0                                        5 
                                     355                                     1346                  1.0787052875081908E+007                  3.0117983434053333E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  4.0052500165734223E-001                  2.1442740640789776E-001                  4.9623733454299862E-001                  4.6995098444919187E-001                  4.0052500165734223E-001                  2.1442740640789776E-001                  4.9623733454299862E-001                  4.6995098444919187E-001                  4.7005243259106351E+000                  5.0179268490188857E+004                  4.7005243259104343E+000                 -9.0899061408758115E+000                 -7.6508300231242350E+000                  4.7005243259106351E+000                  5.0179268490188857E+004                  7.5801631286088145E-001                  4.7004747465308707E+000                 -9.0899061408758115E+000                  3.4474448598194749E+033                  3.8884377014580185E+033                  8.3983541288229561E+033                  1.0252495902971652E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1400946217608929E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3683426940360004E+000                  4.6648903233989589E+000                  1.1184129344919758E+000                  3.3773330173748626E+000                  0.0000000000000000E+000                  1.8082421233810500E+001                  2.3500983615653772E+000                  7.9012367838654587E+000                  1.3398091438359743E+000                  5.0000000000000011E-001                  4.0588539854090184E+000                  0.0000000000000000E+000                  9.8062054728695458E-001                  2.8654212144870681E-004                  2.0236103036223345E-004                  3.4468833607861314E-003                  9.3805276451495376E-003                  7.5701435272783666E+000                  7.1311331029698453E+000                                        0                                        5 
                                     360                                     1367                  1.0791893725887556E+007                  2.9706606178014368E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.9899403684015494E-001                  2.1442740512063141E-001                  4.9623733454299818E-001                  4.6994987373275238E-001                  3.9899403684015494E-001                  2.1442740512063141E-001                  4.9623733454299818E-001                  4.6994987373275238E-001                  4.7043740093038720E+000                  5.0626045988251928E+004                  4.7043740092934954E+000                 -6.2353063113336473E+000                 -6.2020990438520940E+000                  4.7043740093038720E+000                  5.0626045988251928E+004                  5.3106862764269702E-001                  4.7043448690283078E+000                 -6.2353063113336473E+000                  3.9625242005390970E+033                  4.3768643126852393E+033                  7.9028289997339827E+033                  9.4247790095999462E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1408750688742639E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3375089244593434E+000                  4.6735617314653313E+000                  1.1844161776784752E+000                  3.2453265310018637E+000                  0.0000000000000000E+000                  1.8340837907525394E+001                  2.5603374513157511E+000                  7.9534195497668421E+000                  1.3398091438372808E+000                  4.9999999999999994E-001                  4.0588539854210079E+000                  0.0000000000000000E+000                  9.8062054728293446E-001                  2.8654212300734539E-004                  2.0236103271866905E-004                  3.4468833607861314E-003                  9.3805276451495376E-003                  7.5676821693182177E+000                  7.1335978790031565E+000                                        0                                        5 
                                     365                                     1374                  1.0796383088521253E+007                  2.9427798398064713E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  4.0052500165734239E-001                  2.1442739221761545E-001                  4.9105459876693730E-001                  4.6994782800635682E-001                  4.0052500165734239E-001                  2.1442739221761545E-001                  4.9105459876693730E-001                  4.6994782800635682E-001                  4.7035863534998930E+000                  5.0534311549723789E+004                  4.7035863508474227E+000                 -3.6100999976791641E+000                 -4.1991050562824528E+000                  4.7035863534998930E+000                  5.0534311549723789E+004                  3.6361285084869582E-001                  4.7035664980944984E+000                 -3.6100999976791641E+000                  4.3908496675202720E+033                  4.6915607490092305E+033                  7.4903394946922588E+033                  8.7182010301887506E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1408750688742617E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3053076540627870E+000                  4.6772710217724711E+000                  1.2506733636251595E+000                  3.1128121591084952E+000                  0.0000000000000000E+000                  1.8574603236449015E+001                  2.7444801559848244E+000                  8.0049034266087737E+000                  1.3398091442565687E+000                  5.0000000000000000E-001                  4.0588539892689948E+000                  0.0000000000000000E+000                  9.8062054592778813E-001                  2.8654334956266044E-004                  2.0236108069453265E-004                  3.4468833607861314E-003                  9.3805276451495376E-003                  7.5653945482050817E+000                  7.1358872035544945E+000                                        0                                        5 
